:Mots:Transcription Phonétique:Paires Minimales:POS:Fréquence:Synonyme:WordNet
7609:['faine', 'fève']:['fɛn', 'fɛv']:['n', 'v']:['Nom', 'Nom']:['2', '1']:['beechnut.n', 'broad_bean.n']:"{'faine': ""{'hypernym': 'edible_nut.n 'holo_part': 'beech.n} "", 'fève': ""{'hypernym': 'bean.n 'holo_part': 'broad_bean.n}""}"
7610:['faune', 'fauve']:['fon', 'fov']:['n', 'v']:['Nom', 'Nom']:['2', '2']:['life_sentence.n', 'big_cat.n']:"{'faune': ""{'hypernym': 'prison_term.n 'eng_derivative': 'lifer.n} "", 'fauve': ""{'hypernym': 'feline.n 'holo_member': 'felidae.n}""}"
7611:['laine', 'lev']:['lɛn', 'lɛv']:['n', 'v']:['Nom', 'Nom']:['2', '2']:['wool.n', 'lev.n']:"{'laine': ""{'hypernym': 'animal_fiber.n} "", 'lev': ""{'hypernym': 'bulgarian_monetary_unit.n}""}"
7612:['nain', 'vingt']:['nɛ̃', 'vɛ̃']:['n', 'v']:['Nom', 'Nom']:['1', '3']:['small_person.n', 'twenty.n']:"{'nain': ""{'hypernym': 'person.n} "", 'vingt': ""{'hypernym': 'large_integer.n}""}"
7613:['nettement', 'vêtement']:['nɛtmɑ̃', 'vɛtmɑ̃']:['n', 'v']:['Adverbe', 'Nom']:['2', '2']:['', 'ironing.n']:"{'nettement': ""{'derived': 'significant.a} "", 'vêtement': ""{'hypernym': 'white_goods.n 'eng_derivative': 'iron.v}""}"
7614:['neuf', 'veuf']:['nœf', 'vœf']:['n', 'v']:['Nom', 'Nom']:['3', '1']:['nine.n', 'widower.n']:"{'neuf': ""{'hypernym': 'digit.n} "", 'veuf': ""{'hypernym': 'man.n}""}"
7615:['nid', 'vie']:['ni', 'vi']:['n', 'v']:['Nom', 'Nom']:['1', '2']:['nest.n', 'life_sentence.n']:"{'nid': ""{'hypernym': 'natural_object.n 'eng_derivative': 'nest.v} "", 'vie': ""{'hypernym': 'prison_term.n 'eng_derivative': 'lifer.n}""}"
7616:['noire', 'voire']:['nwaʁ', 'vwaʁ']:['n', 'v']:['Nom', 'Adverbe']:['1', '2']:['hook.n', '']:"{'noire': ""{'hypernym': 'curve.n} ' ']"", 'voire': ''}"
7617:['noire', 'voir']:['nwaʁ', 'vwaʁ']:['n', 'v']:['Nom', 'Verbe']:['1', '3']:['hook.n', 'attend.v']:"{'noire': ""{'hypernym': 'curve.n} "", 'voir': ""{'hypernym': 'care.v 'eng_derivative': 'care.n}""}"
7618:['noir', 'voire']:['nwaʁ', 'vwaʁ']:['n', 'v']:['Nom', 'Adverbe']:['3', '2']:['total_darkness.n', '']:"{'noir': ""{'hypernym': 'dark.n 'eng_derivative': 'lightless.s} ' ']"", 'voire': ''}"
7619:['noir', 'voir']:['nwaʁ', 'vwaʁ']:['n', 'v']:['Nom', 'Verbe']:['3', '3']:['total_darkness.n', 'attend.v']:"{'noir': ""{'hypernym': 'dark.n 'eng_derivative': 'lightless.s} "", 'voir': ""{'hypernym': 'care.v 'eng_derivative': 'care.n}""}"
7620:['note', 'vote']:['nɔt', 'vɔt']:['n', 'v']:['Nom', 'Nom']:['1', '2']:['bill.n', 'vote.n']:"{'note': ""{'hypernym': 'paper_money.n} "", 'vote': ""{'hypernym': 'body.n 'holo_member': 'electorate.n 'eng_derivative': 'vote.v}""}"
7621:['noter', 'voter']:['nɔte', 'vɔte']:['n', 'v']:['Verbe', 'Verbe']:['1', '2']:['note.v', 'vote.v']:"{'noter': ""{'hypernym': 'write_down.v 'eng_derivative': 'note.n} ' ']"", 'voter': ''}"
7622:['nouer', 'vouer']:['nwe', 'vwe']:['n', 'v']:['Verbe', 'Verbe']:['2', '1']:['install.v', 'destine.v']:"{'nouer': ""{'eng_derivative': 'facility.n} "", 'vouer': ""{'hypernym': 'ordain.v 'eng_derivative': 'destiny.n}""}"
7623:['nu', 'vue']:['ny', 'vy']:['n', 'v']:['Nom', 'Nom']:['2', '3']:['nude.n', 'holy_order.n']:"{'nu': ""{'hypernym': 'nakedness.n 'eng_derivative': 'bare.s} "", 'vue': ""{'hypernym': 'status.n}""}"
7624:['octane', 'octave']:['ɔktan', 'ɔktav']:['n', 'v']:['Nom', 'Nom']:['2', '1']:['octane.n', 'octave.n']:"{'octane': ""{'hypernym': 'hydrocarbon.n} "", 'octave': ""{'hypernym': 'religious_festival.n}""}"
7625:['panneau', 'pavot']:['pano', 'pavo']:['n', 'v']:['Nom', 'Nom']:['1', '1']:['wainscot.n', 'papaver.n']:"{'panneau': ""{'hypernym': 'panel.n} "", 'pavot': ""{'hypernym': 'dilleniid_dicot_genus.n 'holo_member': 'papaveraceae.n}""}"
7626:['thrène', 'trêve']:['tʁɛn', 'tʁɛv']:['n', 'v']:['Nom', 'Nom']:['1', '1']:['dirge.n', 'respite.n']:"{'thrène': ""{'hypernym': 'song.n 'eng_derivative': 'lament.v} "", 'trêve': ""{'hypernym': 'pause.n 'eng_derivative': 'rest.v}""}"
7627:['traîne', 'trêve']:['tʁɛn', 'tʁɛv']:['n', 'v']:['Nom', 'Nom']:['1', '1']:['trail.n', 'respite.n']:"{'traîne': ""{'hypernym': 'track.n.10')} "", 'trêve': ""{'hypernym': 'pause.n 'eng_derivative': 'rest.v}""}"
7628:['canna', 'kawa']:['kana', 'kawa']:['n', 'w']:['Nom', 'Nom']:['1', '1']:['canna.n', 'kava.n']:"{'canna': ""{'hypernym': 'herb.n 'holo_member': 'genus_canna.n} "", 'kawa': ""{'hypernym': 'alcohol.n 'region_domain': 'polynesia.n}""}"
7629:['naseau', 'oiseau']:['nazo', 'wazo']:['n', 'w']:['Nom', 'Nom']:['3', '2']:['nostril.n', 'bird.n']:"{'naseau': ""{'hypernym': 'naris.n 'holo_part': 'nose.n} "", 'oiseau': ""{'hypernym': 'meat.n 'holo_part': 'bird.n}""}"
7630:['natte', 'ouate']:['nat', 'wat']:['n', 'w']:['Nom', 'Nom']:['1', '1']:['pigtail.n', 'cotton.n']:"{'natte': ""{'hypernym': 'braid.n} "", 'ouate': ""{'hypernym': 'plant_fiber.n 'holo_portion': 'padding.n 'eng_derivative': 'cottony.s}""}"
7631:['natte', 'watt']:['nat', 'wat']:['n', 'w']:['Nom', 'Nom']:['1', '1']:['pigtail.n', 'watt.n']:"{'natte': ""{'hypernym': 'braid.n} "", 'watt': ""{'hypernym': 'power_unit.n 'holo_part': 'horsepower.n}""}"
7632:['nid', 'ouïe']:['ni', 'wi']:['n', 'w']:['Nom', 'Nom']:['1', '2']:['nest.n', 'earshot.n']:"{'nid': ""{'hypernym': 'natural_object.n 'eng_derivative': 'nest.v} "", 'ouïe': ""{'hypernym': 'range.n}""}"
7633:['nid', 'oui']:['ni', 'wi']:['n', 'w']:['Nom', 'Nom']:['1', '2']:['nest.n', 'yes.n']:"{'nid': ""{'hypernym': 'natural_object.n 'eng_derivative': 'nest.v} "", 'oui': ""{'hypernym': 'affirmative.n 'near_antonym': 'no.n}""}"
7634:['nonne', 'won']:['nɔn', 'wɔn']:['n', 'w']:['Nom', 'Nom']:['3', '2']:['sister.n', 'south_korean_won.n']:"{'nonne': ""{'hypernym': 'female_sibling.n 'near_antonym': 'brother.n 'eng_derivative': 'sisterhood.n} "", 'won': ""{'hypernym': 'south_korean_monetary_unit.n}""}"
7635:['antenne', 'anthèse']:['ɑ̃tɛn', 'ɑ̃tɛz']:['n', 'z']:['Nom', 'Nom']:['3', '2']:['antenna.n', 'blossoming.n']:"{'antenne': ""{'hypernym': 'sensitivity.n} "", 'anthèse': ""{'hypernym': 'growth.n 'eng_derivative': 'abloom.s}""}"
7636:['aulne', 'ose']:['on', 'oz']:['n', 'z']:['Nom', 'Nom']:['1', '1']:['alder.n', 'monosaccharide.n']:"{'aulne': ""{'hypernym': 'wood.n 'holo_portion': 'alder.n} "", 'ose': ""{'hypernym': 'carbohydrate.n}""}"
7637:['aune', 'ose']:['on', 'oz']:['n', 'z']:['Nom', 'Nom']:['1', '1']:['yardstick.n', 'monosaccharide.n']:"{'aune': ""{'hypernym': 'standard.n} "", 'ose': ""{'hypernym': 'carbohydrate.n}""}"
7638:['cône', 'cause']:['kon', 'koz']:['n', 'z']:['Nom', 'Nom']:['2', '2']:['cone.n', 'rationality.n']:"{'cône': ""{'hypernym': 'round_shape.n 'eng_derivative': 'conic.a} "", 'cause': ""{'hypernym': 'sanity.n 'eng_derivative': 'reasonable.s}""}"
7639:['chaîne', 'chaise']:['ʃɛn', 'ʃɛz']:['n', 'z']:['Nom', 'Nom']:['1', '2']:['chain.n', 'seat.n']:"{'chaîne': ""{'hypernym': 'linear_unit.n} "", 'chaise': ""{'hypernym': 'furniture.n 'holo_member': 'seating.n 'eng_derivative': 'seat.v}""}"
7640:['chêne', 'chaise']:['ʃɛn', 'ʃɛz']:['n', 'z']:['Nom', 'Nom']:['1', '2']:['oak.n', 'seat.n']:"{'chêne': ""{'hypernym': 'wood.n 'holo_portion': 'oak.n} "", 'chaise': ""{'hypernym': 'furniture.n 'holo_member': 'seating.n 'eng_derivative': 'seat.v}""}"
7641:['dînette', 'disette']:['dinɛt', 'dizɛt']:['n', 'z']:['Nom', 'Nom']:['1', '2']:['tea_party.n', 'dearth.n']:"{'dînette': ""{'hypernym': 'party.n} "", 'disette': ""{'hypernym': 'lack.n}""}"
7642:['faine', 'fez']:['fɛn', 'fɛz']:['n', 'z']:['Nom', 'Nom']:['2', '1']:['beechnut.n', 'fez.n']:"{'faine': ""{'hypernym': 'edible_nut.n 'holo_part': 'beech.n} "", 'fez': ""{'hypernym': 'cap.n}""}"
7643:['fan', 'phase']:['fan', 'faz']:['n', 'z']:['Nom', 'Nom']:['1', '2']:['sports_fan.n', 'phase.n']:"{'fan': ""{'hypernym': 'enthusiast.n 'eng_derivative': 'fandom.n} "", 'phase': ""{'hypernym': 'time_period.n 'eng_derivative': 'phase.v}""}"
7644:['frêne', 'fraise']:['fʁɛn', 'fʁɛz']:['n', 'z']:['Nom', 'Nom']:['1', '1']:['ash.n', 'garden_strawberry.n']:"{'frêne': ""{'hypernym': 'residue.n 'eng_derivative': 'ash-grey.s} "", 'fraise': ""{'hypernym': 'strawberry.n 'holo_member': 'fragaria.n}""}"
7645:['mine', 'mise']:['min', 'miz']:['n', 'z']:['Nom', 'Nom']:['1', '3']:['miner.n', 'stake.n']:"{'mine': ""{'hypernym': 'laborer.n 'eng_derivative': 'mine.v} "", 'mise': ""{'hypernym': 'gamble.n 'holo_part': 'pool.n 'eng_derivative': 'venture.v.03')}""}"
7646:['nanisme', 'nazisme']:['nanism', 'nazism']:['n', 'z']:['Nom', 'Nom']:['1', '2']:['dwarfism.n', 'nazism.n']:"{'nanisme': ""{'hypernym': 'genetic_disease.n} "", 'nazisme': ""{'hypernym': 'socialism.n 'eng_derivative': 'nazify.v}""}"
7647:['nez', 'zée']:['ne', 'ze']:['n', 'z']:['Nom', 'Nom']:['1', '3']:['nose.n', 'john_dory.n']:"{'nez': ""{'hypernym': 'small_indefinite_quantity.n 'eng_derivative': 'nose.v} "", 'zée': ""{'hypernym': 'dory.n 'holo_member': 'zeus.n}""}"
7648:['rônier', 'rosier']:['ʁonje', 'ʁozje']:['n', 'z']:['Nom', 'Nom']:['1', '1']:['borassus.n', 'rose.n']:"{'rônier': ""{'hypernym': 'monocot_genus.n 'holo_member': 'palmae.n} "", 'rosier': ""{'hypernym': 'shrub.n 'holo_member': 'rosa.n}""}"
7649:['rénine', 'résine']:['ʁenin', 'ʁezin']:['n', 'z']:['Nom', 'Nom']:['2', '1']:['renin.n', 'resin.n']:"{'rénine': ""{'hypernym': 'protease.n} "", 'résine': ""{'hypernym': 'organic_compound.n 'eng_derivative': 'resinate.v}""}"
7650:['rune', 'ruse']:['ʁyn', 'ʁyz']:['n', 'z']:['Nom', 'Nom']:['3', '1']:['rune.n', 'trick.n']:"{'rune': ""{'hypernym': 'character.n 'eng_derivative': 'runic.a} "", 'ruse': ""{'hypernym': 'shift.n}""}"
7651:['seine', 'seize']:['sɛn', 'sɛz']:['n', 'z']:['Nom', 'Nom']:['1', '3']:['seine.n', 'sixteen.n']:"{'seine': ""{'instance_hypernym': 'river.n 'holo_part': 'france.n} "", 'seize': ""{'hypernym': 'large_integer.n}""}"
7652:['thrène', 'treize']:['tʁɛn', 'tʁɛz']:['n', 'z']:['Nom', 'Nom']:['1', '3']:['dirge.n', 'thirteen.n']:"{'thrène': ""{'hypernym': 'song.n 'eng_derivative': 'lament.v} "", 'treize': ""{'hypernym': 'large_integer.n}""}"
7653:['traîne', 'treize']:['tʁɛn', 'tʁɛz']:['n', 'z']:['Nom', 'Nom']:['1', '3']:['trail.n', 'thirteen.n']:"{'traîne': ""{'hypernym': 'track.n.10')} "", 'treize': ""{'hypernym': 'large_integer.n}""}"
7654:['valine', 'valise']:['valin', 'valiz']:['n', 'z']:['Nom', 'Nom']:['2', '2']:['valine.n', 'valise.n']:"{'valine': ""{'hypernym': 'essential_amino_acid.n} "", 'valise': ""{'hypernym': 'overnighter.n}""}"
7655:['cane', 'kaon']:['kan', 'kaɔ̃']:['n', 'ɔ̃']:['Nom', 'Nom']:['3', '2']:['duck.n', 'kaon.n']:"{'cane': ""{'hypernym': 'score.n 'category_domain': 'cricket.n} "", 'kaon': ""{'hypernym': 'meson.n}""}"
7656:['canne', 'kaon']:['kan', 'kaɔ̃']:['n', 'ɔ̃']:['Nom', 'Nom']:['1', '2']:['reed.n', 'kaon.n']:"{'canne': ""{'hypernym': 'gramineous_plant.n 'eng_derivative': 'reedy.s} "", 'kaon': ""{'hypernym': 'meson.n}""}"
7657:['marne', 'marron']:['maʁn', 'maʁɔ̃']:['n', 'ɔ̃']:['Nom', 'Nom']:['1', '2']:['marl.n', 'european_chestnut.n']:"{'marne': ""{'hypernym': 'soil.n 'eng_derivative': 'marly.a} "", 'marron': ""{'hypernym': 'chestnut.n}""}"
7658:['terne', 'terrain']:['tɛʁn', 'tɛʁɛ̃']:['n', 'ɛ̃']:['Nom', 'Nom']:['1', '2']:['blunt.s', 'land.n']:"{'terne': ""{'similar_to': 'dull.a 'eng_derivative': 'dullness.n} "", 'terrain': ""{'hypernym': 'real_property.n}""}"
7659:['ciné', 'signer']:['sine', 'siɲe']:['n', 'ɲ']:['Nom', 'Verbe']:['3', '1']:['cinema.n', 'sign.v']:"{'ciné': ""{'hypernym': 'theater.n} "", 'signer': ""{'hypernym': 'validate.v 'subevent': 'endorse.v 'eng_derivative': 'subscriber.n}""}"
7660:['aine', 'aire']:['ɛn', 'ɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '1']:['groin.n', 'sphere.n']:"{'aine': ""{'hypernym': 'area.n 'holo_part': 'loins.n 'eng_derivative': 'inguinal.a.01')} "", 'aire': ""{'hypernym': 'environment.n}""}"
7661:['aine', 'air']:['ɛn', 'ɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '2']:['groin.n', 'air.n']:"{'aine': ""{'hypernym': 'area.n 'holo_part': 'loins.n 'eng_derivative': 'inguinal.a.01')} "", 'air': ""{'hypernym': 'gas.n 'holo_portion': 'wind.n 'eng_derivative': 'air_out.v}""}"
7662:['aine', 'ère']:['ɛn', 'ɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '1']:['groin.n', 'historic_period.n']:"{'aine': ""{'hypernym': 'area.n 'holo_part': 'loins.n 'eng_derivative': 'inguinal.a.01')} "", 'ère': ""{'hypernym': 'era.n 'holo_part': 'history.n}""}"
7663:['ana', 'ara']:['ana', 'aʁa']:['n', 'ʁ']:['Nom', 'Nom']:['1', '2']:['pineapple.n', 'macaw.n']:"{'ana': ""{'hypernym': 'herb.n 'holo_member': 'ananas.n} "", 'ara': ""{'hypernym': 'parrot.n 'holo_member': 'ara.n}""}"
7664:['aneth', 'arête']:['anɛt', 'aʁɛt']:['n', 'ʁ']:['Nom', 'Nom']:['1', '1']:['dill.n', 'bridge.n']:"{'aneth': ""{'hypernym': 'herb.n} "", 'arête': ""{'hypernym': 'structure.n 'holo_part': 'nose.n}""}"
7665:['antenne', 'anthère']:['ɑ̃tɛn', 'ɑ̃tɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['3', '2']:['antenna.n', 'anther.n']:"{'antenne': ""{'hypernym': 'sensitivity.n} "", 'anthère': ""{'hypernym': 'reproductive_structure.n 'holo_part': 'stamen.n 'eng_derivative': 'antheral.s}""}"
7666:['aubaine', 'haubert']:['obɛn', 'obɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['2', '1']:['serendipity.n', 'hauberk.n']:"{'aubaine': ""{'hypernym': 'good_luck.n 'eng_derivative': 'serendipitous.s} "", 'haubert': ""{'hypernym': 'chain_mail.n}""}"
7667:['aurone', 'aurore']:['ɔʁɔn', 'ɔʁɔʁ']:['n', 'ʁ']:['Nom', 'Nom']:['2', '1']:['southernwood.n', 'dawn.n']:"{'aurone': ""{'hypernym': 'wormwood.n 'holo_member': 'genus_artemisia.n} "", 'aurore': ""{'hypernym': 'time_period.n 'eng_derivative': 'dawn.v 'usage_domain': 'trope.n}""}"
7668:['aven', 'avers']:['avɛn', 'avɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['3', '1']:['sinkhole.n', 'obverse.n']:"{'aven': ""{'hypernym': 'natural_depression.n} "", 'avers': ""{'hypernym': 'option.n}""}"
7669:['banique', 'barrique']:['banik', 'baʁik']:['n', 'ʁ']:['Nom', 'Nom']:['3', '2']:['bannock.n', 'barrel.n']:"{'banique': ""{'hypernym': 'flatbread.n} "", 'barrique': ""{'hypernym': 'vessel.n 'eng_derivative': 'barrel.v}""}"
7670:['bannière', 'barrière']:['banjɛʁ', 'baʁjɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['2', '3']:['flag.n', 'barrier.n']:"{'bannière': ""{'hypernym': 'visual_signal.n 'eng_derivative': 'flag.v} "", 'barrière': ""{'hypernym': 'mechanism.n}""}"
7671:['bonne', 'bord']:['bɔn', 'bɔʁ']:['n', 'ʁ']:['Nom', 'Nom']:['2', '2']:['handmaid.n', 'brink.n']:"{'bonne': ""{'hypernym': 'subordinateness.n 'eng_derivative': 'serve.v} "", 'bord': ""{'hypernym': 'boundary.n 'eng_derivative': 'verge.v}""}"
7672:['bonne', 'bore']:['bɔn', 'bɔʁ']:['n', 'ʁ']:['Nom', 'Nom']:['2', '3']:['handmaid.n', 'boron.n']:"{'bonne': ""{'hypernym': 'subordinateness.n 'eng_derivative': 'serve.v} "", 'bore': ""{'hypernym': 'chemical_element.n 'holo_portion': 'kernite.n 'eng_derivative': 'boric.a}""}"
7673:['cane', 'car']:['kan', 'kaʁ']:['n', 'ʁ']:['Nom', 'Nom']:['3', '2']:['duck.n', 'arsenic.n']:"{'cane': ""{'hypernym': 'score.n 'category_domain': 'cricket.n} "", 'car': ""{'hypernym': 'chemical_element.n 'holo_portion': 'insecticide.n 'eng_derivative': 'arsenious.a}""}"
7674:['cane', 'quart']:['kan', 'kaʁ']:['n', 'ʁ']:['Nom', 'Nom']:['3', '1']:['duck.n', 'quarter.n']:"{'cane': ""{'hypernym': 'score.n 'category_domain': 'cricket.n} "", 'quart': ""{'hypernym': 'time_unit.n 'holo_part': 'hour.n}""}"
7675:['caneton', 'carton']:['kantɔ̃', 'kaʁtɔ̃']:['n', 'ʁ']:['Nom', 'Nom']:['1', '2']:['duckling.n', 'pasteboard.n']:"{'caneton': ""{'hypernym': 'duck.n 'eng_derivative': 'duck.n} "", 'carton': ""{'hypernym': 'cardboard.n}""}"
7676:['canna', 'carat']:['kana', 'kaʁa']:['n', 'ʁ']:['Nom', 'Nom']:['1', '2']:['canna.n', 'carat.n']:"{'canna': ""{'hypernym': 'herb.n 'holo_member': 'genus_canna.n} "", 'carat': ""{'hypernym': 'metric_weight_unit.n 'holo_part': 'gram.n}""}"
7677:['canne', 'car']:['kan', 'kaʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '2']:['reed.n', 'arsenic.n']:"{'canne': ""{'hypernym': 'gramineous_plant.n 'eng_derivative': 'reedy.s} "", 'car': ""{'hypernym': 'chemical_element.n 'holo_portion': 'insecticide.n 'eng_derivative': 'arsenious.a}""}"
7678:['canne', 'quart']:['kan', 'kaʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '1']:['reed.n', 'quarter.n']:"{'canne': ""{'hypernym': 'gramineous_plant.n 'eng_derivative': 'reedy.s} "", 'quart': ""{'hypernym': 'time_unit.n 'holo_part': 'hour.n}""}"
7679:['canot', 'carreau']:['kano', 'kaʁo']:['n', 'ʁ']:['Nom', 'Nom']:['1', '2']:['steamboat.n', 'flag.n']:"{'canot': ""{'hypernym': 'boat.n} "", 'carreau': ""{'hypernym': 'paving_stone.n}""}"
7680:['chaîne', 'chaire']:['ʃɛn', 'ʃɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '2']:['chain.n', 'dais.n']:"{'chaîne': ""{'hypernym': 'linear_unit.n} "", 'chaire': ""{'hypernym': 'platform.n}""}"
7681:['chaîne', 'chair']:['ʃɛn', 'ʃɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '3']:['chain.n', 'pulp.n']:"{'chaîne': ""{'hypernym': 'linear_unit.n} "", 'chair': ""{'hypernym': 'plant_tissue.n 'eng_derivative': 'pulp.v}""}"
7682:['chaîne', 'cher']:['ʃɛn', 'ʃɛʁ']:['n', 'ʁ']:['Nom', 'Adverbe']:['1', '2']:['chain.n', 'precious.s']:"{'chaîne': ""{'hypernym': 'linear_unit.n} "", 'cher': ""{'similar_to': 'valuable.a 'eng_derivative': 'costliness.n}""}"
7683:['chêne', 'chaire']:['ʃɛn', 'ʃɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '2']:['oak.n', 'dais.n']:"{'chêne': ""{'hypernym': 'wood.n 'holo_portion': 'oak.n} "", 'chaire': ""{'hypernym': 'platform.n}""}"
7684:['chêne', 'chair']:['ʃɛn', 'ʃɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '3']:['oak.n', 'pulp.n']:"{'chêne': ""{'hypernym': 'wood.n 'holo_portion': 'oak.n} "", 'chair': ""{'hypernym': 'plant_tissue.n 'eng_derivative': 'pulp.v}""}"
7685:['chêne', 'cher']:['ʃɛn', 'ʃɛʁ']:['n', 'ʁ']:['Nom', 'Adverbe']:['1', '2']:['oak.n', 'precious.s']:"{'chêne': ""{'hypernym': 'wood.n 'holo_portion': 'oak.n} "", 'cher': ""{'similar_to': 'valuable.a 'eng_derivative': 'costliness.n}""}"
7686:['ciné', 'ciré']:['sine', 'siʁe']:['n', 'ʁ']:['Nom', 'Nom']:['3', '3']:['cinema.n', 'oilskin.n']:"{'ciné': ""{'hypernym': 'theater.n} "", 'ciré': ""{'hypernym': 'macintosh.n}""}"
7687:['connecteur', 'correcteur']:['kɔnɛktœʁ', 'kɔʁɛktœʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '2']:['connection.n', 'corrective.n']:"{'connecteur': ""{'hypernym': 'instrumentality.n 'eng_derivative': 'plug_in.v} "", 'correcteur': ""{'hypernym': 'device.n 'eng_derivative': 'recuperative.s}""}"
7688:['conne', 'cor']:['kɔn', 'kɔʁ']:['n', 'ʁ']:['Nom', 'Nom']:['2', '1']:['tosser.n', 'corner.n']:"{'conne': ""{'hypernym': 'masturbator.n 'eng_derivative': 'masturbate.v} "", 'cor': ""{'hypernym': 'point.n}""}"
7689:['conne', 'corps']:['kɔn', 'kɔʁ']:['n', 'ʁ']:['Nom', 'Nom']:['2', '1']:['tosser.n', 'body.n']:"{'conne': ""{'hypernym': 'masturbator.n 'eng_derivative': 'masturbate.v} "", 'corps': ""{'hypernym': 'natural_object.n}""}"
7690:['connexion', 'correction']:['kɔnɛksjɔ̃', 'kɔʁɛksjɔ̃']:['n', 'ʁ']:['Nom', 'Nom']:['2', '3']:['connection.n', 'correction.n']:"{'connexion': ""{'hypernym': 'union.n 'near_antonym': 'disjunction.n 'eng_derivative': 'connect.v.03')} "", 'correction': ""{'hypernym': 'indefinite_quantity.n}""}"
7691:['dune', 'dur']:['dyn', 'dyʁ']:['n', 'ʁ']:['Nom', 'Nom']:['3', '2']:['dune.n', 'hard.s']:"{'dune': ""{'hypernym': 'ridge.n} "", 'dur': ""{'similar_to': 'strong.a 'eng_derivative': 'badness.n}""}"
7692:['euphonie', 'euphorie']:['øfɔni', 'øfɔʁi']:['n', 'ʁ']:['Nom', 'Nom']:['1', '3']:['music.n', 'euphoria.n']:"{'euphonie': ""{'hypernym': 'sound.n 'eng_derivative': 'euphonic.a} "", 'euphorie': ""{'hypernym': 'elation.n 'near_antonym': 'dysphoria.n 'eng_derivative': 'euphoric.a}""}"
7693:['faine', 'faire']:['fɛn', 'fɛʁ']:['n', 'ʁ']:['Nom', 'Verbe']:['2', '2']:['beechnut.n', 'shower.v']:"{'faine': ""{'hypernym': 'edible_nut.n 'holo_part': 'beech.n} "", 'faire': ""{'hypernym': 'rain.v 'eng_derivative': 'shower.n}""}"
7694:['faine', 'fer']:['fɛn', 'fɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['2', '3']:['beechnut.n', 'iron.n']:"{'faine': ""{'hypernym': 'edible_nut.n 'holo_part': 'beech.n} "", 'fer': ""{'hypernym': 'metallic_element.n 'holo_portion': 'iron_ore.n}""}"
7695:['fan', 'fard']:['fan', 'faʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '1']:['sports_fan.n', 'makeup.n']:"{'fan': ""{'hypernym': 'enthusiast.n 'eng_derivative': 'fandom.n} "", 'fard': ""{'hypernym': 'cosmetic.n 'eng_derivative': 'make_up.v}""}"
7696:['fan', 'phare']:['fan', 'faʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '1']:['sports_fan.n', 'beacon.n']:"{'fan': ""{'hypernym': 'enthusiast.n 'eng_derivative': 'fandom.n} "", 'phare': ""{'hypernym': 'visual_signal.n 'eng_derivative': 'beacon.v}""}"
7697:['fan', 'fard']:['fan', 'faʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '1']:['sports_fan.n', 'makeup.n']:"{'fan': ""{'hypernym': 'enthusiast.n 'eng_derivative': 'fandom.n} "", 'fard': ""{'hypernym': 'cosmetic.n 'eng_derivative': 'make_up.v}""}"
7698:['fan', 'phare']:['fan', 'faʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '1']:['sports_fan.n', 'beacon.n']:"{'fan': ""{'hypernym': 'enthusiast.n 'eng_derivative': 'fandom.n} "", 'phare': ""{'hypernym': 'visual_signal.n 'eng_derivative': 'beacon.v}""}"
7699:['frêne', 'frère']:['fʁɛn', 'fʁɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '3']:['ash.n', 'sibling.n']:"{'frêne': ""{'hypernym': 'residue.n 'eng_derivative': 'ash-grey.s} "", 'frère': ""{'hypernym': 'relative.n 'holo_member': 'family.n}""}"
7700:['gaine', 'guère']:['gɛn', 'gɛʁ']:['n', 'ʁ']:['Nom', 'Adverbe']:['1', '3']:['stipend.n', '']:"{'gaine': ""{'hypernym': 'regular_payment.n 'eng_derivative': 'stipendiary.a} ' ']"", 'guère': ''}"
7701:['gaine', 'guerre']:['gɛn', 'gɛʁ']:['n', 'ʁ']:['Nom', 'Nom']:['1', '3']:['stipend.n', 'war.n']:"{'gaine': ""{'hypernym': 'regular_payment.n 'eng_derivative': 'stipendiary.a} "", 'guerre': ""{'hypernym': 'hostility.n 'near_antonym': 'peace.n 'eng_derivative': 'war.v 'category_domain': 'war.n}""}"
